model,conversation_id,question_ref,answer_ref,question,answer,score,manual_label,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,12838,3,3,Did the operator propose a meeting in the future?,"""So the next step then is it something that we can arrange meeting for the practice clinical pharmacist",-3.22281003,,13102,13205,"d ""So the next step then is it something that we can arrange meeting for the practice clinical pharmacis",13101,13205
deepset/xlm-roberta-large-squad2,12838,3,4,Did the operator propose a meeting in the future?,"no I think that's probably a way forward.""",-3.604887486,,7454,7496,"implistic approaches. So yeah no I think that's probably a way forward.""
operator said ""So going bac",7425,7525
deepset/xlm-roberta-large-squad2,13136,0,0,Is a meeting proposed in the future?,we'll set up kind of like a stakeholder meeting,6.635519028,-2,23614,23661,ll find out who is and will we'll set up kind of like a stakeholder meeting like I did in Birmingham,23587,23687
deepset/xlm-roberta-large-squad2,13136,0,1,Is a meeting proposed in the future?,I'll meet them on Monday next week for a remote meeting,5.369122505,,11750,11805,and CC you in. So A I'm I'll meet them on Monday next week for a remote meeting. OK so I'll do that ,11727,11827
deepset/xlm-roberta-large-squad2,13136,0,2,Is a meeting proposed in the future?,"I'll set up a meeting.""",4.855374336,1,39741,39764,"yway introducing you to Nicole and then I'll set up a meeting.""
customer said ""if she you know if sh",39702,39802
deepset/xlm-roberta-large-squad2,13136,0,3,Is a meeting proposed in the future?,I'll set up a meeting,4.63138628,,39741,39762,"nyway introducing you to Nicole and then I'll set up a meeting.""
customer said ""if she you know if s",39701,39801
deepset/xlm-roberta-large-squad2,13136,0,4,Is a meeting proposed in the future?,Monday next week for a remote meeting,4.034545898,,11768,11805,u in. So A I'm I'll meet them on Monday next week for a remote meeting. OK so I'll do that and kind ,11736,11836
deepset/xlm-roberta-large-squad2,13136,1,0,Is a follow-up meeting proposed?,we'll set up kind of like a stakeholder meeting,5.699972153,-2,23614,23661,ll find out who is and will we'll set up kind of like a stakeholder meeting like I did in Birmingham,23587,23687
deepset/xlm-roberta-large-squad2,13136,1,1,Is a follow-up meeting proposed?,"I'll set up a meeting.""",5.05631876,1,39741,39764,"yway introducing you to Nicole and then I'll set up a meeting.""
customer said ""if she you know if sh",39702,39802
deepset/xlm-roberta-large-squad2,13136,1,2,Is a follow-up meeting proposed?,"following on that so I'm meeting them on Monday so I'll speak you'll have an email from me anyway introducing you to Nicole and then I'll set up a meeting.""",4.934200287,,39608,39764, following on that so I'm meeting them on Monday so I'll speak you'll have an email from me anyway introducing you to Nicole and then I'll set up a meeting.,39608,39764
deepset/xlm-roberta-large-squad2,13136,1,3,Is a follow-up meeting proposed?,"I'm meeting them on Monday so I'll speak you'll have an email from me anyway introducing you to Nicole and then I'll set up a meeting.""",4.870373726,,39629,39764,o I'm meeting them on Monday so I'll speak you'll have an email from me anyway introducing you to Nicole and then I'll set up a meeting.,39628,39764
deepset/xlm-roberta-large-squad2,13136,1,4,Is a follow-up meeting proposed?,we'll set up kind of like a stakeholder meeting like I did in Birmingham,4.7290802,,23614,23686,ho is and will we'll set up kind of like a stakeholder meeting like I did in Birmingham. So where it,23600,23700
deepset/xlm-roberta-large-squad2,13136,2,0,Did the operator propose another meeting?,Tanya's just changed the time of my Monday meeting,3.795500755,-2,12521,12571,n't know what I know that Tanya's just changed the time of my Monday meeting. She's desperately tryi,12496,12596
deepset/xlm-roberta-large-squad2,13136,2,1,Did the operator propose another meeting?,I don't know what I know that Tanya's just changed the time of my Monday meeting,3.108404398,,12491,12571,Like I say I don't know what I know that Tanya's just changed the time of my Monday meeting. She's d,12481,12581
deepset/xlm-roberta-large-squad2,13136,2,2,Did the operator propose another meeting?,"Tanya's just changed the time of my Monday meeting. She's desperately trying to get in contact with her manager about wartimes and services. So there could be other stuff going on.""",2.34718132,,12521,12702,t Tanya's just changed the time of my Monday meeting. She's desperately trying to get in contact with her manager about wartimes and services. So there could be other stuff going on.,12520,12702
deepset/xlm-roberta-large-squad2,13136,2,3,Did the operator propose another meeting?,Tanya's just changed the time of my Monday meeting.,2.216464043,,12521,12572,n't know what I know that Tanya's just changed the time of my Monday meeting. She's desperately tryi,12496,12596
deepset/xlm-roberta-large-squad2,13136,2,4,Did the operator propose another meeting?,changed the time of my Monday meeting,2.145570517,,12534,12571,ow what I know that Tanya's just changed the time of my Monday meeting. She's desperately trying to ,12502,12602
deepset/xlm-roberta-large-squad2,13136,3,0,Did the operator propose a meeting in the future?,no_answer,2.979231834,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13136,3,1,Did the operator propose a meeting in the future?,we'll set up kind of like a stakeholder meeting,1.049032927,,23614,23661,ll find out who is and will we'll set up kind of like a stakeholder meeting like I did in Birmingham,23587,23687
deepset/xlm-roberta-large-squad2,13136,3,2,Did the operator propose a meeting in the future?,will we'll set up kind of like a stakeholder meeting,-0.649635375,,23609,23661,I'll find out who is and will we'll set up kind of like a stakeholder meeting like I did in Birmingh,23585,23685
deepset/xlm-roberta-large-squad2,13136,3,3,Did the operator propose a meeting in the future?,"I don't know what I know that Tanya's just changed the time of my Monday meeting. She's desperately trying to get in contact with her manager about wartimes and services. So there could be other stuff going on.""",-0.914132059,,12491,12702,y I don't know what I know that Tanya's just changed the time of my Monday meeting. She's desperately trying to get in contact with her manager about wartimes and services. So there could be other stuff going on.,12490,12702
deepset/xlm-roberta-large-squad2,13136,3,4,Did the operator propose a meeting in the future?,I don't know what I know that Tanya's just changed the time of my Monday meeting,-0.987107098,,12491,12571,Like I say I don't know what I know that Tanya's just changed the time of my Monday meeting. She's d,12481,12581
deepset/xlm-roberta-large-squad2,13828,0,0,Is a meeting proposed in the future?,no_answer,3.429176569,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,0,1,Is a meeting proposed in the future?,we will look at calcium and vitamin D medication prescribed medications first,0.124059319,,5505,5582,So certainly we will look at calcium and vitamin D medication prescribed medications first and then.,5493,5593
deepset/xlm-roberta-large-squad2,13828,0,2,Is a meeting proposed in the future?,I can think of more than a handful,-0.401582122,,2452,2486,"?""
customer said ""Yes absolutely. I can think of more than a handful to be honest I would say more s",2419,2519
deepset/xlm-roberta-large-squad2,13828,0,3,Is a meeting proposed in the future?,more than a handful,-0.969573319,,2467,2486,"omer said ""Yes absolutely. I can think of more than a handful to be honest I would say more so now w",2426,2526
deepset/xlm-roberta-large-squad2,13828,0,4,Is a meeting proposed in the future?,we will look at calcium and vitamin D medication,-1.332069755,,5505,5553,ents as well. So certainly we will look at calcium and vitamin D medication prescribed medications f,5479,5579
deepset/xlm-roberta-large-squad2,13828,1,0,Is a follow-up meeting proposed?,we will look at calcium and vitamin D medication,4.071565151,-2,5505,5553,ents as well. So certainly we will look at calcium and vitamin D medication prescribed medications f,5479,5579
deepset/xlm-roberta-large-squad2,13828,1,1,Is a follow-up meeting proposed?,"we will look at calcium and vitamin D medication prescribed medications first and then.""",3.875468969,,5505,5593,"tainly we will look at calcium and vitamin D medication prescribed medications first and then.""
oper",5499,5599
deepset/xlm-roberta-large-squad2,13828,1,2,Is a follow-up meeting proposed?,we will look at calcium and vitamin D medication prescribed medications first,2.817722797,,5505,5582,So certainly we will look at calcium and vitamin D medication prescribed medications first and then.,5493,5593
deepset/xlm-roberta-large-squad2,13828,1,3,Is a follow-up meeting proposed?,we will look at calcium and vitamin D medication prescribed medications first and then,2.249919415,,5505,5591,"rtainly we will look at calcium and vitamin D medication prescribed medications first and then.""
ope",5498,5598
deepset/xlm-roberta-large-squad2,13828,1,4,Is a follow-up meeting proposed?,no_answer,1.95435214,,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,2,0,Did the operator propose another meeting?,no_answer,5.091591835,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,2,1,Did the operator propose another meeting?,10 millimeters,-3.604847193,,7851,7865," tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on th",7808,7908
deepset/xlm-roberta-large-squad2,13828,2,2,Did the operator propose another meeting?,10 millimeters so there tiny what you actually saw on the screen there was exactly the right size,-4.325396061,,7851,7948,re 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size,7849,7949
deepset/xlm-roberta-large-squad2,13828,2,3,Did the operator propose another meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultation",-4.718858242,,7851,8934,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultatio",7850,8934
deepset/xlm-roberta-large-squad2,13828,2,4,Did the operator propose another meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-5.01021719,,7851,8792,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7850,8792
deepset/xlm-roberta-large-squad2,13828,3,0,Did the operator propose a meeting in the future?,no_answer,4.325088501,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,3,1,Did the operator propose a meeting in the future?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in",-5.553021908,,7851,8759," 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back i",7851,8759
deepset/xlm-roberta-large-squad2,13828,3,2,Did the operator propose a meeting in the future?,two a week,-5.627737045,,9732,9742,"s it one or two every week.?""
operator said ""two a week for a period of time. And just put my slide ",9687,9787
deepset/xlm-roberta-large-squad2,13828,3,3,Did the operator propose a meeting in the future?,two a week for a period of time,-5.635927677,,9732,9763,"r two every week.?""
operator said ""two a week for a period of time. And just put my slide back up fo",9697,9797
