model,conversation_id,question_ref,answer_ref,question,answer,score,manual_label,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,10964,2,0,Did the customer agree to speak again?,no_answer,1.869681001,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,2,1,Did the customer agree to speak again?,"""I do.",1.178074002,,1265,1271,"m limited processing your data? ""
customer said ""I do. ""
operator said ""That's great. Ok sowe can pr",1218,1318
deepset/xlm-roberta-large-squad2,10964,2,2,Did the customer agree to speak again?,"""I do. """,0.38349387,,1265,1273," limited processing your data? ""
customer said ""I do. ""
operator said ""That's great. Ok sowe can pro",1219,1319
deepset/xlm-roberta-large-squad2,10964,2,3,Did the customer agree to speak again?,"""I do",0.285380661,,1265,1270,"im limited processing your data? ""
customer said ""I do. ""
operator said ""That's great. Ok sowe can p",1217,1317
deepset/xlm-roberta-large-squad2,10964,2,4,Did the customer agree to speak again?,"I do. """,0.143336147,,1267,1274,"limited processing your data? ""
customer said ""I do. ""
operator said ""That's great. Ok sowe can proc",1220,1320
deepset/xlm-roberta-large-squad2,10964,3,0,What date was set for another meeting,no_answer,6.884522438,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,3,1,What date was set for another meeting,Asaba,-1.396962643,,7376,7381,in these now so recommending going straight from Asaba to LAMA LABA. And I know currently you're ten,7328,7428
deepset/xlm-roberta-large-squad2,10964,3,2,What date was set for another meeting,use Spiolto as a first line choice,-2.828300238,,16275,16309,w you said you you would probably use Spiolto as a first line choice but is there anything else that,16242,16342
deepset/xlm-roberta-large-squad2,10964,3,3,What date was set for another meeting,"use Spiolto as a first line choice but is there anything else that you do differently? ""
customer said ""Well I think I need to sort of reiterate what you've shared with my partners. And I think we need to think as a practice how we move this forward. It might be that we we invite you back again Alex to do a group session",-4.578039169,,16275,16597," use Spiolto as a first line choice but is there anything else that you do differently? ""
customer said ""Well I think I need to sort of reiterate what you've shared with my partners. And I think we need to think as a practice how we move this forward. It might be that we we invite you back again Alex to do a group sessio",16275,16597
deepset/xlm-roberta-large-squad2,10964,3,4,What date was set for another meeting,use Spiolto as a first line choice but is there anything else that you do differently,-4.794022083,,16275,16360,"probably use Spiolto as a first line choice but is there anything else that you do differently? ""
cu",16267,16367
deepset/xlm-roberta-large-squad2,10964,4,0,What date is set for the next meeting?,no_answer,6.748431206,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,4,1,What date is set for the next meeting?,Asaba,-2.872338533,,7376,7381,in these now so recommending going straight from Asaba to LAMA LABA. And I know currently you're ten,7328,7428
deepset/xlm-roberta-large-squad2,10964,4,2,What date is set for the next meeting?,six weeks,-3.717511654,1,17232,17241,"this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I",17186,17286
deepset/xlm-roberta-large-squad2,10964,4,3,What date is set for the next meeting?,"six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six weeks",-4.236259937,,16826,17747,"t six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six week",16825,17747
deepset/xlm-roberta-large-squad2,10964,4,4,What date is set for the next meeting?,"LAMA LABA. Yeah. That's I'm just going to pull up some data now and let me know if you can see. And my screen. ""
customer said ""Something's happening. OK. ""
operator said ""Can you see any anything at the moment? ""
customer said ""I can see inhalability ""
operator said ""Oh that's brilliant. OK and just while we're discussing this I just thought I'd pull them up as a reminder. And because as you can see I'm sureyou're aware that the local guidelines and there are in these now so recommending going straight from Asaba",-4.355121613,,6863,7382," LAMA LABA. Yeah. That's I'm just going to pull up some data now and let me know if you can see. And my screen. ""
customer said ""Something's happening. OK. ""
operator said ""Can you see any anything at the moment? ""
customer said ""I can see inhalability ""
operator said ""Oh that's brilliant. OK and just while we're discussing this I just thought I'd pull them up as a reminder. And because as you can see I'm sureyou're aware that the local guidelines and there are in these now so recommending going straight from Asaba",6862,7382
deepset/xlm-roberta-large-squad2,10964,5,0,What date is set for another meeting?,no_answer,6.192006111,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,5,1,What date is set for another meeting?,Asaba,-0.509621918,,7376,7381,in these now so recommending going straight from Asaba to LAMA LABA. And I know currently you're ten,7328,7428
deepset/xlm-roberta-large-squad2,10964,5,2,What date is set for another meeting?,six weeks,-3.233387947,1,17232,17241,"this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I",17186,17286
deepset/xlm-roberta-large-squad2,10964,5,3,What date is set for another meeting?,"six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six weeks",-3.559100628,,16826,17747,"t six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six week",16825,17747
deepset/xlm-roberta-large-squad2,10964,5,4,What date is set for another meeting?,six weeks,-3.71747303,,17738,17747,"rilliant. Thank you very much. And I'll speak to you in six weeks. I looking forward to it here by.""",17683,17783
deepset/xlm-roberta-large-squad2,10964,6,0,What is the date of the next meeting?,no_answer,4.36565876,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,6,1,What is the date of the next meeting?,in six weeks,-0.195036262,1,17735,17747,"rilliant. Thank you very much. And I'll speak to you in six weeks. I looking forward to it here by.""",17683,17783
deepset/xlm-roberta-large-squad2,10964,6,2,What is the date of the next meeting?,six weeks,-0.307924896,,17738,17747,"rilliant. Thank you very much. And I'll speak to you in six weeks. I looking forward to it here by.""",17683,17783
deepset/xlm-roberta-large-squad2,10964,6,3,What is the date of the next meeting?,"six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six weeks",-0.637522936,,16826,17747,"t six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six week",16825,17747
deepset/xlm-roberta-large-squad2,10964,6,4,What is the date of the next meeting?,"in about six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six weeks",-0.750187397,,16817,17747," in about six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six week",16817,17747
deepset/xlm-roberta-large-squad2,10964,7,0,Is a follow up call proposed in the future?,if we catch up in about six weeks time,2.578789949,2,16802,16840, and see how I get on. So maybe if we catch up in about six weeks time it'll give me a bit of time t,16771,16871
deepset/xlm-roberta-large-squad2,10964,7,1,Is a follow up call proposed in the future?,It might be that we we invite you back again Alex to do a group session,2.577140808,,16526,16597,e this forward. It might be that we we invite you back again Alex to do a group session and also to ,16511,16611
deepset/xlm-roberta-large-squad2,10964,7,2,Is a follow up call proposed in the future?,It might be that we we invite you back again Alex to do a group session and also to catch up with my nurse,1.789345503,,16526,16632, It might be that we we invite you back again Alex to do a group session and also to catch up with my nurs,16526,16632
deepset/xlm-roberta-large-squad2,10964,7,3,Is a follow up call proposed in the future?,telephone consultations,1.521352768,,12856,12879,ly we have discussed that you are doing telephone consultations a lot of the time. Now how do you th,12817,12917
deepset/xlm-roberta-large-squad2,10964,7,4,Is a follow up call proposed in the future?,It might be that we we invite you back again Alex,1.373293877,,16526,16575, how we move this forward. It might be that we we invite you back again Alex to do a group session a,16500,16600
deepset/xlm-roberta-large-squad2,10964,8,0,Is a meeting proposed in the future?,if we catch up in about six weeks time,5.358246803,2,16802,16840, and see how I get on. So maybe if we catch up in about six weeks time it'll give me a bit of time t,16771,16871
deepset/xlm-roberta-large-squad2,10964,8,1,Is a meeting proposed in the future?,maybe if we catch up in about six weeks time,3.721631527,,16796,16840,ial and see how I get on. So maybe if we catch up in about six weeks time it'll give me a bit of tim,16768,16868
deepset/xlm-roberta-large-squad2,10964,8,2,Is a meeting proposed in the future?,we catch up in about six weeks time,3.154574871,,16805,16840,and see how I get on. So maybe if we catch up in about six weeks time it'll give me a bit of time to,16772,16872
deepset/xlm-roberta-large-squad2,10964,8,3,Is a meeting proposed in the future?,"if we catch up in about six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues """,2.480381012,,16802,17070, if we catch up in about six weeks time it'll give me a bit of time to start finding those patients and reviewing them. And then I can let you know how I've got on. And then we can start perhaps sharing some of those successes hopefully with the rest of my colleagues ,16802,17070
deepset/xlm-roberta-large-squad2,10964,8,4,Is a meeting proposed in the future?,if we catch up in about six weeks time it'll give me a bit of time to start finding those patients and reviewing them,2.476852179,,16802,16919,e if we catch up in about six weeks time it'll give me a bit of time to start finding those patients and reviewing the,16801,16919
deepset/xlm-roberta-large-squad2,10964,9,0,Did the operator propose to keep in touch?,no_answer,1.055654168,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,9,1,Did the operator propose to keep in touch?,"operator said ""that would be brilliant",-1.244723558,,17071,17109,"ith the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email wi",17040,17140
deepset/xlm-roberta-large-squad2,10964,9,2,Did the operator propose to keep in touch?,"operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six weeks",-2.03654623,1,17071,17747,"
operator said ""that would be brilliant. So if I send you an email with a few dates in about ""
customer said ""well this day in time suits me really well. So just six weeks from now I will be fine. ""
operator said ""I'll send you a calendar invite for that then. And we do have an email can send you as well as do telephone consultations with the clinicians have found it really useful because it is like a downloadable checklist for patients to the respimat. So just sort of a checklist of questions to ask. ""
customer said ""And so it was very helpful. ""
operator said ""And hey that is great. That's great. Yeah brilliant. Thank you very much. And I'll speak to you in six week",17071,17747
deepset/xlm-roberta-large-squad2,10964,9,3,Did the operator propose to keep in touch?,that would be brilliant,-2.041919231,,17087,17110,"rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email with a few",17048,17148
deepset/xlm-roberta-large-squad2,10964,9,4,Did the operator propose to keep in touch?,"operator said ""that would be brilliant.",-2.239862442,,17071,17110,"ith the rest of my colleagues ""
operator said ""that would be brilliant. So if I send you an email wi",17040,17140
deepset/xlm-roberta-large-squad2,10964,10,0,Did the customer provide an email address?,no_answer,5.233999729,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,10964,10,1,Did the customer provide an email address?,Asaba,-0.788845539,,7376,7381,in these now so recommending going straight from Asaba to LAMA LABA. And I know currently you're ten,7328,7428
deepset/xlm-roberta-large-squad2,10964,10,2,Did the customer provide an email address?,I can see inhalability,-2.295017719,,7092,7114,"ything at the moment? ""
customer said ""I can see inhalability ""
operator said ""Oh that's brilliant. ",7053,7153
deepset/xlm-roberta-large-squad2,10964,10,3,Did the customer provide an email address?,"""I do",-2.299796343,,1265,1270,"im limited processing your data? ""
customer said ""I do. ""
operator said ""That's great. Ok sowe can p",1217,1317
deepset/xlm-roberta-large-squad2,10964,10,4,Did the customer provide an email address?,we do have an email,-2.443912506,,17335,17354, you a calendar invite for that then. And we do have an email can send you as well as do telephone c,17294,17394
deepset/xlm-roberta-large-squad2,12046,0,0,When did the operator propose to speak again to customer?,in maybe four weeks time,9.031392097,2,26436,26460,"n it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer said",26398,26498
deepset/xlm-roberta-large-squad2,12046,0,1,When did the operator propose to speak again to customer?,in four weeks,8.60439682,,27582,27595,"t moving forward. And I'll catch up with you in four weeks.""
customer said ""OK my Love you take care",27538,27638
deepset/xlm-roberta-large-squad2,12046,0,2,When did the operator propose to speak again to customer?,in maybe four weeks,7.431936741,,26436,26455,"then it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer s",26395,26495
deepset/xlm-roberta-large-squad2,12046,0,3,When did the operator propose to speak again to customer?,"in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursday",6.928171158,,26436,26628," in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursda",26436,26628
deepset/xlm-roberta-large-squad2,12046,0,4,When did the operator propose to speak again to customer?,four weeks time,6.261863232,,26445,26460,"'s OK to touch base with you again in maybe four weeks time to get that feedback?""
customer said ""gi",26402,26502
deepset/xlm-roberta-large-squad2,12046,1,0,When did the operator propose to call back again?,in four weeks,9.49275589,2,27582,27595,"t moving forward. And I'll catch up with you in four weeks.""
customer said ""OK my Love you take care",27538,27638
deepset/xlm-roberta-large-squad2,12046,1,1,When did the operator propose to call back again?,in maybe four weeks time,8.947015762,,26436,26460,"n it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer said",26398,26498
deepset/xlm-roberta-large-squad2,12046,1,2,When did the operator propose to call back again?,in maybe four weeks,8.619856834,,26436,26455,"then it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer s",26395,26495
deepset/xlm-roberta-large-squad2,12046,1,3,When did the operator propose to call back again?,"in four weeks.""",6.743612289,,27582,27597," moving forward. And I'll catch up with you in four weeks.""
customer said ""OK my Love you take care.",27539,27639
deepset/xlm-roberta-large-squad2,12046,1,4,When did the operator propose to call back again?,four weeks time,6.643117428,,26445,26460,"'s OK to touch base with you again in maybe four weeks time to get that feedback?""
customer said ""gi",26402,26502
deepset/xlm-roberta-large-squad2,12046,2,0,Did the customer agree to speak again?,"No that's fine to move on.""",5.351442814,-2,11578,11605,"y for me to move on?""
customer said ""No that's fine to move on.""
operator said ""Yes brilliant So jus",11541,11641
deepset/xlm-roberta-large-squad2,12046,2,1,Did the customer agree to speak again?,"customer said ""right.""",4.75829649,,9019,9041,"er eight and a half thousand patients.""
customer said ""right.""
operator said ""over that 52 week peri",8980,9080
deepset/xlm-roberta-large-squad2,12046,2,2,Did the customer agree to speak again?,"customer said ""No that's fine to move on.""",4.08885479,,11562,11604,"you Happy for me to move on?""
customer said ""No that's fine to move on.""
operator said ""Yes brillian",11533,11633
deepset/xlm-roberta-large-squad2,12046,2,3,Did the customer agree to speak again?,"""No that's fine to move on.""",4.083450317,,11576,11604,"py for me to move on?""
customer said ""No that's fine to move on.""
operator said ""Yes brilliant So ju",11540,11640
deepset/xlm-roberta-large-squad2,12046,2,4,Did the customer agree to speak again?,"customer said ""Yes.""",2.977599859,,1445,1465," are now available both in PMDI device.""
customer said ""Yes.""
operator said ""And I think we were jus",1405,1505
deepset/xlm-roberta-large-squad2,12046,3,0,What date was set for another meeting,no_answer,3.247928619,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,12046,3,1,What date was set for another meeting,Trixeo,-2.212516069,,2007,2013,"o or Bevespi that you've used?""
customer said ""Trixeo.""
operator said ""Perfect And what sort of pati",1960,2060
deepset/xlm-roberta-large-squad2,12046,3,2,What date was set for another meeting,to touch base with you again in maybe four weeks time,-3.177252531,,26407,26460, to you and then it's OK to touch base with you again in maybe four weeks time to get that feedback?,26383,26483
deepset/xlm-roberta-large-squad2,12046,3,3,What date was set for another meeting,to touch base with you again in maybe four weeks time to get that feedback,-3.275751829,,26407,26481," then it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer ",26394,26494
deepset/xlm-roberta-large-squad2,12046,3,4,What date was set for another meeting,"to touch base with you again in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursday",-3.330653906,,26407,26628,"K to touch base with you again in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursda",26406,26628
deepset/xlm-roberta-large-squad2,12046,4,0,What date is set for the next meeting?,no_answer,4.656321287,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,12046,4,1,What date is set for the next meeting?,Trixeo,-2.322333097,,2007,2013,"o or Bevespi that you've used?""
customer said ""Trixeo.""
operator said ""Perfect And what sort of pati",1960,2060
deepset/xlm-roberta-large-squad2,12046,4,2,What date is set for the next meeting?,"four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursday",-2.83405447,,26445,26628,"e four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursda",26444,26628
deepset/xlm-roberta-large-squad2,12046,4,3,What date is set for the next meeting?,Thursday,-3.012447834,1,26620,26628," and time or is it best for me to try you on a Thursday?""
customer said ""Thursday's the best day Bec",26574,26674
deepset/xlm-roberta-large-squad2,12046,4,4,What date is set for the next meeting?,"in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursday",-3.208062649,,26436,26628," in maybe four weeks time to get that feedback?""
customer said ""give you a bit of update.""
operator said ""Is it possible to book in a date and time or is it best for me to try you on a Thursda",26436,26628
deepset/xlm-roberta-large-squad2,12046,5,0,What date is set for another meeting?,no_answer,2.826510727,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,12046,5,1,What date is set for another meeting?,Trixeo,-0.405171692,,2007,2013,"o or Bevespi that you've used?""
customer said ""Trixeo.""
operator said ""Perfect And what sort of pati",1960,2060
deepset/xlm-roberta-large-squad2,12046,5,2,What date is set for another meeting?,four weeks,-0.738725305,,26445,26455,"it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer said """,26400,26500
deepset/xlm-roberta-large-squad2,12046,5,3,What date is set for another meeting?,in maybe four weeks,-0.780601859,,26436,26455,"then it's OK to touch base with you again in maybe four weeks time to get that feedback?""
customer s",26395,26495
